stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.00000] opening C:\Users\fish0\Documents\大學程式\ANT_GAME_ORG\SourceCode\allegro5.cfg r
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76187] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76189] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76191] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76193] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76195] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76205] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76208] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   7.76210] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   7.76213] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   7.76215] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   7.76217] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   7.76250] added dtor for bitmap 000000000c670a00, func 00007ffe9ba61bea
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   7.76827] opening assets/image/ant_stop.gif rb
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76860] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76864] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76866] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76868] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76870] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76872] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76874] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76876] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76878] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   7.76880] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   7.76883] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   7.76885] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   7.76887] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   7.76910] added dtor for bitmap 000000000c6706e0, func 00007ffe9ba61bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76920] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76922] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76925] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76927] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76929] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76931] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76933] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76935] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76937] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   7.76939] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   7.76941] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   7.76944] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   7.76946] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   7.76957] added dtor for bitmap 000000000290b160, func 00007ffe9ba61bea
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   7.76965] opening assets/image/ant_move.gif rb
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.76996] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.77000] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.77002] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.77012] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.77015] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.77017] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.77019] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.77021] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.77023] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   7.77025] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   7.77027] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   7.77029] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   7.77032] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   7.77047] added dtor for bitmap 000000000290c0d0, func 00007ffe9ba61bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.77055] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.77057] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.77059] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.77062] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.77064] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.77066] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.77068] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.77070] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   7.77072] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   7.77074] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   7.77076] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   7.77079] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   7.77081] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   7.77095] added dtor for bitmap 000000000290c280, func 00007ffe9ba61bea
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   7.77103] opening assets/sound/atk_sound.wav rb
wav      E                wav.c:121  wav_open                         [   7.77120] Bad RIFF type.
dtor     D               dtor.c:196  _al_register_destructor          [   7.77124] added dtor for sample 0000000002902740, func 00007ffe9bb91a1d
dtor     D               dtor.c:196  _al_register_destructor          [   7.77131] added dtor for sample_instance 00000000028fcc40, func 00007ffe9bb8929b
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   7.77134] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   7.77137]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   7.77140]  0.500000
dtor     D               dtor.c:227  _al_unregister_destructor        [   8.67486] removed dtor for bitmap 000000000290c4f0
dtor     D               dtor.c:227  _al_unregister_destructor        [   8.67531] removed dtor for bitmap 000000000c670a00
dtor     D               dtor.c:227  _al_unregister_destructor        [   8.67538] removed dtor for bitmap 000000000c6706e0
dtor     D               dtor.c:227  _al_unregister_destructor        [   8.67543] removed dtor for bitmap 000000000290b160
dtor     D               dtor.c:227  _al_unregister_destructor        [   8.67547] removed dtor for bitmap 000000000290c0d0
dtor     D               dtor.c:227  _al_unregister_destructor        [   8.67551] removed dtor for bitmap 000000000290c280
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   8.67565] opening assets/image/ant_stop.gif rb
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67602] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67605] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67607] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67609] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67611] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67613] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67615] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67618] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67620] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   8.67622] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   8.67624] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   8.67626] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   8.67628] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   8.67653] added dtor for bitmap 000000000290e720, func 00007ffe9ba61bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67664] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67666] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67668] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67670] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67673] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67675] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67677] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67679] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67681] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   8.67683] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   8.67685] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   8.67687] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   8.67689] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   8.67702] added dtor for bitmap 000000000290dc70, func 00007ffe9ba61bea
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   8.67709] opening assets/image/ant_move.gif rb
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67739] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67742] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67744] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67746] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67748] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67750] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67752] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67755] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67757] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   8.67759] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   8.67767] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   8.67770] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   8.67772] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   8.67786] added dtor for bitmap 000000000290d2a0, func 00007ffe9ba61bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67794] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67797] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67799] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67801] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67803] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67805] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67807] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67809] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67811] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   8.67813] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   8.67815] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   8.67817] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   8.67820] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   8.67834] added dtor for bitmap 000000000290d860, func 00007ffe9ba61bea
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   8.67842] opening assets/sound/atk_sound.wav rb
wav      E                wav.c:121  wav_open                         [   8.67858] Bad RIFF type.
dtor     D               dtor.c:196  _al_register_destructor          [   8.67863] added dtor for sample 0000000002902cb0, func 00007ffe9bb91a1d
dtor     D               dtor.c:196  _al_register_destructor          [   8.67872] added dtor for sample_instance 00000000028fcd60, func 00007ffe9bb8929b
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   8.67876] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   8.67878]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   8.67881]  0.500000
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   8.67883] opening assets/image/background_layer_1.png rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   8.67898] opening assets/image/background_layer_1.png rb
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67927] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67930] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67932] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67934] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67936] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67939] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67941] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67943] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.67945] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   8.67947] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   8.67949] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   8.67952] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   8.67960] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   8.68004] added dtor for bitmap 000000000c24ccb0, func 00007ffe9ba61bea
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   8.69909] opening assets/image/tileset.png rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   8.69935] opening assets/image/tileset.png rb
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.69946] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.69950] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.69952] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.69954] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.69956] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.69958] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.69960] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.69962] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [   8.69965] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [   8.69967] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [   8.69969] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [   8.69971] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [   8.69973] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   8.70003] added dtor for bitmap 000000000c24db20, func 00007ffe9ba61bea
dtor     D               dtor.c:227  _al_unregister_destructor        [  11.24134] removed dtor for bitmap 000000000c24ccb0
dtor     D               dtor.c:227  _al_unregister_destructor        [  11.24180] removed dtor for bitmap 000000000c24db20
dtor     D               dtor.c:227  _al_unregister_destructor        [  11.24189] removed dtor for bitmap 000000000290e720
dtor     D               dtor.c:227  _al_unregister_destructor        [  11.24194] removed dtor for bitmap 000000000290dc70
dtor     D               dtor.c:227  _al_unregister_destructor        [  11.24199] removed dtor for bitmap 000000000290d2a0
dtor     D               dtor.c:227  _al_unregister_destructor        [  11.24203] removed dtor for bitmap 000000000290d860
stdio    D         file_stdio.c:110  file_stdio_fopen                 [  11.24208] opening assets/image/background_layer_1.png rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [  11.24240] opening assets/image/background_layer_1.png rb
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.24271] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.24275] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.24277] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.24279] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.24281] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.24283] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.24285] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.24287] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.24289] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [  11.24292] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [  11.24294] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [  11.24296] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [  11.24306] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [  11.24361] added dtor for bitmap 000000000290c4f0, func 00007ffe9ba61bea
stdio    D         file_stdio.c:110  file_stdio_fopen                 [  11.26166] opening assets/image/tileset.png rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [  11.26194] opening assets/image/tileset.png rb
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26206] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26209] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26211] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26213] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26215] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26217] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26220] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26222] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26224] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [  11.26226] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [  11.26228] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [  11.26230] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [  11.26233] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [  11.26258] added dtor for bitmap 000000000c670a00, func 00007ffe9ba61bea
stdio    D         file_stdio.c:110  file_stdio_fopen                 [  11.26771] opening assets/image/ant_stop.gif rb
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26801] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26804] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26807] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26809] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26811] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26813] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26815] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26817] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26819] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [  11.26821] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [  11.26824] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [  11.26826] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [  11.26828] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [  11.26850] added dtor for bitmap 000000000c6706e0, func 00007ffe9ba61bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26860] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26862] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26864] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26867] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26869] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26871] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26881] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26884] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26886] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [  11.26888] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [  11.26891] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [  11.26893] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [  11.26895] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [  11.26907] added dtor for bitmap 000000000290b160, func 00007ffe9ba61bea
stdio    D         file_stdio.c:110  file_stdio_fopen                 [  11.26915] opening assets/image/ant_move.gif rb
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26947] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26950] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26953] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26955] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26957] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26960] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26962] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26964] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26966] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [  11.26968] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [  11.26970] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [  11.26973] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [  11.26975] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [  11.26990] added dtor for bitmap 000000000290c0d0, func 00007ffe9ba61bea
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.26998] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.27000] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.27003] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.27005] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.27007] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.27009] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.27011] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.27013] Fake format
d3d      D         d3d_disp.cpp:1202 real_choose_bitmap_format        [  11.27015] Fake format
d3d      D         d3d_disp.cpp:1210 real_choose_bitmap_format        [  11.27018] Alpha doesn't match
d3d      D         d3d_disp.cpp:1217 real_choose_bitmap_format        [  11.27020] Adapter format is 23
d3d      D         d3d_disp.cpp:1220 real_choose_bitmap_format        [  11.27022] Found a format
d3d      I         d3d_disp.cpp:2391 d3d_create_bitmap                [  11.27024] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [  11.27037] added dtor for bitmap 000000000290c280, func 00007ffe9ba61bea
stdio    D         file_stdio.c:110  file_stdio_fopen                 [  11.27044] opening assets/sound/atk_sound.wav rb
wav      E                wav.c:121  wav_open                         [  11.27062] Bad RIFF type.
dtor     D               dtor.c:196  _al_register_destructor          [  11.27065] added dtor for sample 0000000002902f80, func 00007ffe9bb91a1d
dtor     D               dtor.c:196  _al_register_destructor          [  11.27082] added dtor for sample_instance 000000000c24a1a0, func 00007ffe9bb8929b
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  11.27086] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  11.27088]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  11.27091]  0.500000
dtor     D               dtor.c:227  _al_unregister_destructor        [  12.99696] removed dtor for queue 00000000028eec00
d3d      I         d3d_disp.cpp:915  d3d_destroy_display              [  12.99708] destroying display 000000000106b890 (current 0000000000000000)
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [  13.00089] converting display bitmap 000000000290c280 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [  13.00101] added dtor for bitmap 000000000290c6a0, func 00007ffe9ba61bea
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  13.00106] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  13.00109] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [  13.00269] removed dtor for bitmap 000000000290c6a0
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [  13.00313] converting display bitmap 000000000290c0d0 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [  13.00320] added dtor for bitmap 000000000290c6a0, func 00007ffe9ba61bea
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  13.00325] _al_d3d_sync_bitmap (system) ref count == 1
